source_type,id,ai_summary,ai_tag,content,created_at,creator,description,image_url,link,pub_date,seq,source_id,source_name,title,updated_at,ai_org,ai_region,article_id,category,country,datatype,is_duplicate,fetched_at,keywords,language,pub_date_tz,sentiment,sentiment_stats,source_icon,source_priority,source_url,video_url
NEWSDATA,73161c87-93a1-4e10-8ef3-32b029a0a8a9,"You did not provide an article for me to summarize. Could you please provide the article you would like me to summarize, and I'll be happy to assist you?",,ONLY AVAILABLE IN PAID PLANS,,,"Four decades after the nuclear disaster at Ukraine’s Chernobyl power plant, wildlife is thriving again in what became the exclusion zone created by the forced mass evacuations of the population",https://www.usnews.com/object/image/0000019d-a439-d58e-a3fd-fefb25060000/a8c3712802d34273a157f8c52cf42689Ukraine_Chernobyl_Nature_82918.jpg?update-time=1776574822000&size=responsive640,https://www.usnews.com/news/news/articles/2026-04-19/chernobyls-radioactive-landscape-is-testament-to-natures-resilience-and-survival-spirit,,,usnews,Usnews,Chernobyl's Radioactive Landscape Is Testament to Nature’s Resilience and Survival Spirit,,,,63760c142a1c37bf160fcfe9caa1e7bb,world,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/usnews.png,80,https://www.usnews.com,
NEWSDATA,c3957c35-8c48-412d-a8cb-9fe65c348cc0,There is no article provided. Please share the article you would like me to summarize.,,ONLY AVAILABLE IN PAID PLANS,,aj pitts,"Kevin Feige is opening about Robert Downey Jr re-joining the MCU in a different role. The 61-year-old actor, of course, first starred as Iron Man in the Marvel Cinematic Universe, but now, he’ll be playing villain Doctor Victor Von Doom in the upcoming Avengers: Doomsday. While attending 2026 CinemaCon last week, Kevin explained why the [...]",https://cdn01.justjared.com/wp-content/uploads/headlines/2026/04/kevin-robert.jpg,https://www.justjared.com/2026/04/19/marvel-boss-kevin-feige-talks-recasting-robert-downey-jr-in-mcu-for-avenger-doomsday/,,,justjared,Just Jared,Marvel Boss Kevin Feige Talks Recasting Robert Downey Jr In MCU for ‘Avenger: Doomsday’,,,,1494bf93962ae305cc1f6e778fedad14,entertainment,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/justjared.png,13276,https://www.justjared.com,
NEWSDATA,3d49a4d4-0c38-4b8b-9695-b4e53286918f,It appears there is no article to summarize. Can you please provide the article content you would like me to summarize? I will be happy to assist you and provide relevant tags at the end of the summary.,,ONLY AVAILABLE IN PAID PLANS,,,,https://s.hdnux.com/photos/01/66/01/14/30937910/3/square_large.jpg,https://www.ctinsider.com/sports/article/laureano-y-tatis-impulsan-victoria-de-padres-4-1-22214327.php,,,ctinsider,Ct Insider,Laureano y Tatis impulsan victoria de Padres 4-1 ante Angelinos que reaccionan tarde,,,,54b5db45d77bd2139f4b284e836cfc32,"top,sports",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/ctinsider.png,27433,https://www.ctinsider.com,
NEWSDATA,4a618714-93a3-40ba-b349-71bee0e6dc43,,,ONLY AVAILABLE IN PAID PLANS,,associated press,"ANAHEIM, California, EE.UU. (AP) — Los dominicanos Ramón Laureano y Fernando Tatis Jr. impulsaron dos carreras cada uno, el venezolano Germán Márquez lanzó 5 2/3 entradas sin permitir carreras...",https://s.hdnux.com/photos/01/66/01/14/30937910/3/square_large.jpg,https://www.expressnews.com/sports/article/laureano-y-tatis-impulsan-victoria-de-padres-4-1-22214327.php,,,expressnews,San Antonio Express-news,Laureano y Tatis impulsan victoria de Padres 4-1 ante Angelinos que reaccionan tarde,,,,b94f071bafdc27e80120a27e5454e3f9,domestic,united states of america,,false,,"package 100021 spanish online,product 30566 ap spanish online - all news,product 30578 ap spanish online - sports news,product 32610 latam news service",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/expressnews.jpeg,22097,https://www.expressnews.com,
NEWSDATA,f45b8b5c-b822-4a5e-9868-6d087f213a89,"There's no article provided. Please paste the article you'd like me to summarize and generate tags for.

Once the article is provided, I'll:

1. Summarize the article for you
2. Generate a list of relevant tags (comma-separated)

Please paste the article.",,ONLY AVAILABLE IN PAID PLANS,,associated press,"ANAHEIM, California, EE.UU. (AP) — Los dominicanos Ramón Laureano y Fernando Tatis Jr. impulsaron dos carreras cada uno, el venezolano Germán Márquez lanzó 5 2/3 entradas sin permitir carreras...",https://s.hdnux.com/photos/01/66/01/14/30937910/3/square_large.jpg,https://www.houstonchronicle.com/sports/article/laureano-y-tatis-impulsan-victoria-de-padres-4-1-22214327.php,,,houstonchronicle,Houston Chronicle,Laureano y Tatis impulsan victoria de Padres 4-1 ante Angelinos que reaccionan tarde,,,,a542c7905b89a16aacec5ab0090b54e8,top,united states of america,,false,,"product 30566 ap spanish online - all news,package 100021 spanish online,product 32610 latam news service,product 30578 ap spanish online - sports news",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/houstonchronicle.png,11209,https://www.houstonchronicle.com,
NEWSDATA,f89f7582-82b6-409d-a665-33a2ca648a9a,,,ONLY AVAILABLE IN PAID PLANS,,this article first appeared; was syndicated,Fernando Tatis Jr. had two hits and two RBIs and Mason Miller struck out two en route to his seventh save to lead the San Diego Padres to a 4-1 victory over the Los Angeles Angels on Saturday night in Anaheim.,http://www.yardbarker.com/media/6/4/6404f3bd482cb900819844a017580409a00c94a1/thumb_16x9/28765415.jpg,https://www.yardbarker.com/mlb/articles/padres_halt_angels_scorching_offense_even_series/s1_17044_43745177,,,yardbarker,Yardbarker,"Padres halt Angels' scorching offense, even series",,,,ab65d583c160f4bbaa860d75bd404e60,sports,united states of america,,false,,"adam frazier,vaughn grissom,freddy fermin,jake cronenworth,logan o'hoppe,mason miller,german marquez,sports,mlb,san diego padres,yoan moncada,zach neto,yusei kikuchi,nolan schanuel,jackson merrill,ryan zeferjahn,los angeles angels,adrian morejon,fernando tatis jr.,ramon laureano",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/yardbarker.png,92706,https://www.yardbarker.com,
NEWSDATA,cd865294-9521-47aa-873e-3ac4a222df7b,"There is no article provided. Please paste the article you'd like me to summarize, and I'll generate a summary and suggest tags for you.",,ONLY AVAILABLE IN PAID PLANS,,,"Four decades after the nuclear disaster at Ukraine’s Chernobyl power plant, wildlife is thriving again in what became the exclusion zone created by the forced mass evacuations of the population. Wolves, bears and lynx have rebounded in the radioactive landscape,...",https://bloximages.newyork1.vip.townnews.com/tdtnews.com/content/tncms/assets/v3/editorial/f/ec/fec18e1e-9603-533d-9bfa-d2d0f6fc529d/69e46653e88b5.image.jpg?resize=750%2C500,https://www.tdtnews.com/news/nation_world/article_973e981f-a6af-5e0b-ac8e-350152afdc3d.html,,,tdtnews,Tdtnews.com,Chernobyl's radioactive landscape is testament to nature’s resilience and survival spirit,,,,65622d38aa1c7a0291dc7bd670ad7232,"environment,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/tdtnews.png,56221,https://www.tdtnews.com,
NEWSDATA,5752dffa-f71e-4b47-96c5-e0d8e58d8a3f,,,ONLY AVAILABLE IN PAID PLANS,,sdsm&t hardrockers,"RAPID CITY, S.D. - South Dakota Mines Golf is set for the RMAC Championships from Apr. 19-21 in Boulder City, Nevada.",https://spotonsouthdakota.com/images/cards/rushmore.jpg,https://spotonsouthdakota.com/southwest-south-dakota/646180/hardrockers-at-2026-rmac-championship.html,,,spotonsouthdakota,Spot On South Dakota,Hardrockers at 2026 RMAC Championship This Week,,,,a13ab61ad357c7d9ee40fe782c2ee839,"sports,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/spotonsouthdakota.png,2829803,https://spotonsouthdakota.com,
NEWSDATA,435c2668-f048-403e-a6c0-101f521900a4,"There is no article provided for me to summarize. Please provide the article you would like me to summarize, and I will assist you in creating a summary and suggesting tags.",,ONLY AVAILABLE IN PAID PLANS,,sdsm&t hardrockers,"RAPID CITY, S.D. - South Dakota Mines Track & Field concluded the 2026 outdoor season with the Bauer Open on Wednesday.",https://spotonsouthdakota.com/images/cards/rushmore.jpg,https://spotonsouthdakota.com/southwest-south-dakota/646182/rockers-finish-bauer-open-to-conclude.html,,,spotonsouthdakota,Spot On South Dakota,Rockers Finish Bauer Open to Conclude Outdoor Regular Season,,,,e4fac23060c44dbdff684e5bcd957fa5,"sports,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/spotonsouthdakota.png,2829803,https://spotonsouthdakota.com,
NEWSDATA,c6b31392-598f-477f-ad1a-5974738bbffb,,,ONLY AVAILABLE IN PAID PLANS,,field level media,UConn's sharp-shooting wing Braylon Mullins announced Saturday on social media that he is passing on entering the NBA draft and returning to the Huski,https://lineup-publishing.s3.amazonaws.com/28673451.jpg,https://deadspin.com/braylon-mullins-passes-on-nba-draft-staying-at-uconn/,,,deadspin,Deadspin,"Braylon Mullins passes on NBA draft, staying at UConn",,,,b1a6add8fef4ce031aba357302afe445,sports,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/deadspin.png,22768,https://deadspin.com,
NEWSDATA,fa453493-214b-4871-b5d5-88ce3343e1b4,"There's no article provided. Please copy and paste the article you'd like me to summarize, and I'll be happy to help. I'll also suggest a few tags for you.",,ONLY AVAILABLE IN PAID PLANS,,dana becker,Here are the candidates for High School on SI’s Iowa high school athlete of the week for April 13-18,"https://images2.minutemediacdn.com/image/upload/c_crop,w_2160,h_1215,x_0,y_0/c_fill,w_2880,ar_16:9,f_auto,q_auto,g_auto/images/voltaxMediaLibrary/mmsport/high_school/01knezmx69e561nr45f3.jpg",https://www.si.com/high-school/iowa/vote-who-should-be-iowa-s-high-school-athlete-of-the-week-4-19-2026-01kpj2dxc1b7,,,si,Si,Vote: Who Should be Iowa’s High School Athlete of the Week? (4/19/2026),,,,ebaa256e175fa7eddc12c9aacaec3a9c,sports,united states of america,,false,,"maeve bowen-burt,kolby hodnefield,daxon kiesau,golf,high school,soccer,ella hein,taylor roose,track and field,iowa,athlete of the week,ava lohrbach,nathan manske,easton moon,alex burger",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/si.png,2050,https://www.si.com,
NEWSDATA,1d08bce1-90df-4d3d-904a-65dbd13ec0db,,,ONLY AVAILABLE IN PAID PLANS,,editor,Stations: TX-UP-11 Gilmer 4.5 ESE Lat: 32.705157 Lon: -94.874916 Read more: TX-UP-11 https://dex.cocorahs.org/stations/TX-UP-11/precip-summary,http://media.iadsnetwork.com/facebookthumbnail/facebook.jpg,https://www.gilmermirror.com/2026/04/19/2026-precipitation-summary/,,,gilmermirror,The Gilmer Mirror,2026 Precipitation Summary,,,,ea810149f3a4966eb1324a76ec60cea3,"environment,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/gilmermirror.png,986118,https://www.gilmermirror.com,
NEWSDATA,382b9f84-b54b-434f-b614-d665c65471e8,"There is no article provided. Please provide the article you would like me to summarize, and I'll be happy to assist you.",,ONLY AVAILABLE IN PAID PLANS,,sarita garza,"BOK Financial (NASDAQ:BOKF – Get Free Report) is expected to post its Q1 2026 results after the market closes on Monday, April 20th. Analysts expect BOK Financial to post earnings of $2.30 per share and revenue of $549.71 million for the quarter. Individuals can find conference call details on the company’s upcoming Q1 2026 earning [...]",https://www.marketbeat.com/logos/bok-financial-co-logo-1200x675.png?v=20221110144535,https://www.themarketsdaily.com/2026/04/19/bok-financial-bokf-to-release-earnings-on-monday.html,,,themarketsdaily,Markets Daily,BOK Financial (BOKF) to Release Earnings on Monday,,,,754ec92dc81488b57e4b806f9682b499,business,united states of america,,false,,"bok financial,05561q20,earnings,finance,nasdaq:bokf,bokf",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/themarketsdaily.png,1319461,https://www.themarketsdaily.com,
NEWSDATA,ddbeb160-68f9-4946-b4d5-0902c3b14907,,,ONLY AVAILABLE IN PAID PLANS,,sarita garza,"Wintrust Financial (NASDAQ:WTFC – Get Free Report) will likely be posting its Q1 2026 results after the market closes on Monday, April 20th. Analysts expect Wintrust Financial to post earnings of $2.96 per share and revenue of $707.2310 million for the quarter. Individuals may visit the the company’s upcoming Q1 2026 earning results page for [...]",https://www.marketbeat.com/logos/wintrust-financial-co-logo-1200x675.jpg?v=20221115100651,https://www.themarketsdaily.com/2026/04/19/wintrust-financial-wtfc-expected-to-announce-earnings-on-monday.html,,,themarketsdaily,Markets Daily,Wintrust Financial (WTFC) Expected to Announce Earnings on Monday,,,,143dbf7443e344df573188a2463bae61,business,united states of america,,false,,"earnings,wtfc,nasdaq:wtfc,finance,wintrust financial,97650w10",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/themarketsdaily.png,1319461,https://www.themarketsdaily.com,
NEWSDATA,e19b9647-d23b-4efe-970a-f304233e9934,"There's no article provided. Please share the article you'd like me to summarize, and I'll be happy to assist you.",,ONLY AVAILABLE IN PAID PLANS,,patrick bannon,"Calix (NYSE:CALX – Get Free Report) is expected to be posting its Q1 2026 results after the market closes on Tuesday, April 21st. Analysts expect Calix to post earnings of $0.3731 per share and revenue of $277.50 million for the quarter. Calix has set its Q1 2026 guidance at 0.340-0.400 EPS. Individuals are encouraged to [...]",https://www.marketbeat.com/logos/calix-inc-logo-1200x675.png?v=20240524082741,https://www.dailypolitical.com/2026/04/18/calix-calx-expected-to-announce-earnings-on-tuesday.html,,,dailypolitical,Daily Political,Calix (CALX) Expected to Announce Earnings on Tuesday,,,,6fb669162146d110db43f2c5c0e7ef30,politics,united states of america,,false,,"nyse:calx,calix,earnings,13100m50,computer and technology,calx",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/dailypolitical.png,1152138,https://www.dailypolitical.com,
NEWSDATA,c5b718c6-fa44-4198-be21-aa622c2dd3ac,,,ONLY AVAILABLE IN PAID PLANS,,latisha jones,"First United (NASDAQ:FUNC – Get Free Report) is expected to be issuing its Q1 2026 results before the market opens on Monday, April 20th. Analysts expect the company to announce earnings of $0.92 per share and revenue of $22.8260 million for the quarter. Parties are encouraged to explore the company’s upcoming Q1 2026 earning overview [...]",https://www.marketbeat.com/logos/first-united-co-logo-1200x675.jpg?v=20250421101127,https://www.dailypolitical.com/2026/04/18/first-united-func-to-release-quarterly-earnings-on-monday.html,,,dailypolitical,Daily Political,First United (FUNC) to Release Quarterly Earnings on Monday,,,,4403611fb81f44f3ea08b9ee38cf058a,politics,united states of america,,false,,"earnings,func,nasdaq:func,finance,first united",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/dailypolitical.png,1152138,https://www.dailypolitical.com,
NEWSDATA,10f14836-5b84-4528-a25f-fe856a959f42,There is no article provided. Please provide the article you would like me to summarize. I'll create a concise summary and suggest a few relevant tags for you.,,ONLY AVAILABLE IN PAID PLANS,,alanna baker,"W.R. Berkley (NYSE:WRB – Get Free Report) is expected to post its Q1 2026 results after the market closes on Tuesday, April 21st. Analysts expect W.R. Berkley to post earnings of $1.15 per share and revenue of $3.18 billion for the quarter. Individuals can find conference call details on the company’s upcoming Q1 2026 earning [...]",https://www.marketbeat.com/logos/w-r-berkley-co-logo-1200x675.png?v=20221103140838,https://www.thelincolnianonline.com/2026/04/19/w-r-berkley-wrb-to-release-earnings-on-tuesday.html,,,thelincolnianonline,The Lincolnian Online,W.R. Berkley (WRB) to Release Earnings on Tuesday,,,,99c7568a8844b1f7a74ce16db2453f4e,business,united states of america,,false,,"nyse:wrb,earnings,08442310,finance,wrb,w.r. berkley",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/thelincolnianonline.png,5143682,https://www.thelincolnianonline.com,
NEWSDATA,39ef50fd-5fb2-4d02-8b26-c9eba06f5777,,,ONLY AVAILABLE IN PAID PLANS,,alanna baker,"ServisFirst Bancshares (NYSE:SFBS – Get Free Report) is expected to be releasing its Q1 2026 results after the market closes on Monday, April 20th. Analysts expect ServisFirst Bancshares to post earnings of $1.53 per share and revenue of $162.0710 million for the quarter. Interested persons are encouraged to explore the company’s upcoming Q1 2026 earning [...]",https://www.marketbeat.com/logos/servisfirst-bancshares-inc-logo-1200x675.png?v=20240426161008,https://www.thelincolnianonline.com/2026/04/19/servisfirst-bancshares-sfbs-projected-to-post-earnings-on-monday.html,,,thelincolnianonline,The Lincolnian Online,ServisFirst Bancshares (SFBS) Projected to Post Earnings on Monday,,,,e2f5636febaa04cd473fea48d5f0820f,business,united states of america,,false,,"servisfirst bancshares,nyse:sfbs,earnings,finance,sfbs",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/thelincolnianonline.png,5143682,https://www.thelincolnianonline.com,
NEWSDATA,babb6257-a576-40b1-baa2-ec336876a06b,"However, it seems like there's no article provided for me to summarize and suggest tags for. Please provide the article you'd like me to summarize, and I'll do my best to assist you.

Once you provide the article, I'll:

- Summarize the content in a concise format
- Suggest some relevant tags, separated by commas

Please paste the article, and I'll get started.",,ONLY AVAILABLE IN PAID PLANS,,chris copeland,"Bank OZK (NASDAQ:OZK – Get Free Report) will likely be releasing its Q1 2026 results after the market closes on Tuesday, April 21st. Analysts expect Bank OZK to post earnings of $1.44 per share and revenue of $422.6150 million for the quarter. Individuals can find conference call details on the company’s upcoming Q1 2026 earning [...]",https://www.marketbeat.com/logos/bank-ozk-logo-1200x675.jpg,https://baseballnewssource.com/2026/04/19/bank-ozk-ozk-projected-to-post-earnings-on-tuesday/11093425.html,,,baseballnewssource,Bbns,Bank OZK (OZK) Projected to Post Earnings on Tuesday,,,,fee481eac4f352f7c6651c60e4ec0df2,sports,united states of america,,false,,"finance,nasdaq:ozk,bank ozk,ozk,earnings",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/baseballnewssource.png,1537232,https://baseballnewssource.com,
NEWSDATA,dc4b1998-8c3e-4135-95e1-e7d1044cab3a,,,ONLY AVAILABLE IN PAID PLANS,,chris copeland,"Bank of Hawaii (NYSE:BOH – Get Free Report) is expected to be issuing its Q1 2026 results before the market opens on Monday, April 20th. Analysts expect Bank of Hawaii to post earnings of $1.34 per share and revenue of $193.5250 million for the quarter. Individuals can find conference call details on the company’s upcoming [...]",https://www.marketbeat.com/logos/bank-of-hawaii-co-logo-1200x675.png?v=20221118155346,https://baseballnewssource.com/2026/04/19/bank-of-hawaii-boh-expected-to-announce-earnings-on-monday/11093426.html,,,baseballnewssource,Bbns,Bank of Hawaii (BOH) Expected to Announce Earnings on Monday,,,,8842eac1e78904910bd88b6f09c6fa14,sports,united states of america,,false,,"boh,finance,bank of hawaii,nyse:boh,06254010,earnings",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/baseballnewssource.png,1537232,https://baseballnewssource.com,
NEWSDATA,efd7b229-d8dc-452b-9260-e85bca1625f9,"Since there is no article provided, I'm unable to summarize or tag it. Please paste the text of the article you would like me to summarize and I will be happy to assist you with a summary and a few suggested tags.",,ONLY AVAILABLE IN PAID PLANS,,chris copeland,"Washington Trust Bancorp (NASDAQ:WASH – Get Free Report) is expected to be posting its Q1 2026 results after the market closes on Monday, April 20th. Analysts expect Washington Trust Bancorp to post earnings of $0.7480 per share and revenue of $58.24 million for the quarter. Individuals may visit the the company’s upcoming Q1 2026 earning [...]",https://www.marketbeat.com/logos/washington-trust-bancorp-inc-logo-1200x675.png?v=20221207144658,https://baseballnewssource.com/2026/04/19/washington-trust-bancorp-wash-projected-to-post-earnings-on-monday/11093427.html,,,baseballnewssource,Bbns,Washington Trust Bancorp (WASH) Projected to Post Earnings on Monday,,,,f232a85702c5c719895d83582e000012,sports,united states of america,,false,,"wash,94061010,finance,nasdaq:wash,washington trust bancorp,earnings",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/baseballnewssource.png,1537232,https://baseballnewssource.com,
NEWSDATA,30049a91-c560-40d8-9751-7e206522dd68,,,ONLY AVAILABLE IN PAID PLANS,,alanna baker,"Triumph Financial (NYSE:TFIN – Get Free Report) is expected to post its Q1 2026 results after the market closes on Tuesday, April 21st. Analysts expect Triumph Financial to post earnings of $0.14 per share and revenue of $106.8830 million for the quarter. Individuals can find conference call details on the company’s upcoming Q1 2026 earning [...]",https://www.marketbeat.com/logos/triumph-financial-inc-logo-1200x675.png?v=20251126145346,https://www.thelincolnianonline.com/2026/04/19/triumph-financial-tfin-to-release-earnings-on-tuesday.html,,,thelincolnianonline,The Lincolnian Online,Triumph Financial (TFIN) to Release Earnings on Tuesday,,,,659bd5540fc8712d9a2791bac499472c,business,united states of america,,false,,"triumph financial,nyse:tfin,earnings,financial service,tfin",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/thelincolnianonline.png,5143682,https://www.thelincolnianonline.com,
NEWSDATA,8be72ce4-4c83-4003-8fc1-1af782ae6f1e,You haven't provided the article yet. Please share the content you'd like me to summarize and generate tags for. I'll do my best to assist you once you provide the text.,,ONLY AVAILABLE IN PAID PLANS,,logan wallace,"Investar (NASDAQ:ISTR – Get Free Report) is expected to be issuing its Q1 2026 results before the market opens on Monday, April 20th. Analysts expect the company to announce earnings of $0.6850 per share and revenue of $36.40 million for the quarter. Investors are encouraged to explore the company’s upcoming Q1 2026 earning overview page [...]",https://www.marketbeat.com/logos/investar-holding-co-logo-1200x675.png?v=20241011142821,https://www.tickerreport.com/banking-finance/13411827/investar-istr-projected-to-post-quarterly-earnings-on-monday.html,,,tickerreport,Ticker Report,Investar (ISTR) Projected to Post Quarterly Earnings on Monday,,,,b6c0a7af541178a5cb8cbccee166c2bd,business,united states of america,,false,,"investar,finance,istr,nasdaq:istr,earnings",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/tickerreport.png,571647,https://www.tickerreport.com,
NEWSDATA,e4f7d8b4-3281-4b8a-922d-187c16f04c8e,,,ONLY AVAILABLE IN PAID PLANS,,logan wallace,"SmartFinancial (NASDAQ:SMBK – Get Free Report) will likely be posting its results after the market closes on Monday, April 20th. Analysts expect SmartFinancial to post earnings of $0.78 per share and revenue of $53.4350 million for the quarter. SmartFinancial Trading Up 2.5% Shares of NASDAQ:SMBK opened at $42.40 on Friday. The business’s 50 day moving [...]",https://www.marketbeat.com/logos/smartfinancial-inc-logo-1200x675.png?v=20221209163532,https://www.tickerreport.com/banking-finance/13411828/smartfinancial-smbk-expected-to-announce-earnings-on-monday.html,,,tickerreport,Ticker Report,SmartFinancial (SMBK) Expected to Announce Earnings on Monday,,,,5ee75c6f80be5d1c6548bde866613f2c,business,united states of america,,false,,"smbk,smartfinancial,finance,nasdaq:smbk,earnings",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/tickerreport.png,571647,https://www.tickerreport.com,
NEWSDATA,67d431c9-427e-4468-a800-880d8b0ce6aa,"It appears there is no article provided. Please paste the article you would like me to summarize, and I will create a summary and suggest a few tags as requested (comma-separated).",,ONLY AVAILABLE IN PAID PLANS,,kyle jackson,"Zions Bancorporation, National Association (NASDAQ:ZIONP – Get Free Report) is projected to announce its results after the market closes on Monday, April 20th. Analysts expect the company to announce earnings of $1.42 per share and revenue of $853.5140 million for the quarter. Zions Bancorporation, National Association Stock Performance Shares of NASDAQ:ZIONP opened at $19.33 on [...]",https://www.marketbeat.com/logos/zions-bancorporation-national-association-logo-1200x675.png?v=20230315142512,https://www.watchlistnews.com/zions-bancorporation-national-association-zionp-expected-to-announce-quarterly-earnings-on-monday/11053260.html,,,watchlistnews,Watch List News,"Zions Bancorporation, National Association (ZIONP) Expected to Announce Quarterly Earnings on Monday",,,,841cd7cdf7b34f4edd024f5cf9740aa7,business,united states of america,,false,,"earnings,zions bancorporation national association,zionp,financial service,nasdaq:zionp",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/watchlistnews.png,927984,https://www.watchlistnews.com,
NEWSDATA,745c277f-81a2-4a2d-92da-3ad8a9481da8,,,ONLY AVAILABLE IN PAID PLANS,,kyle jackson,"Home Bancorp (NASDAQ:HBCP – Get Free Report) is anticipated to announce its Q1 2026 results after the market closes on Monday, April 20th. Analysts expect the company to announce earnings of $1.39 per share and revenue of $33.6330 million for the quarter. Investors may review the information on the company’s upcoming Q1 2026 earning report [...]",https://www.marketbeat.com/logos/home-bancorp-inc-logo-1200x675.jpg,https://www.watchlistnews.com/home-bancorp-hbcp-projected-to-post-quarterly-earnings-on-monday/11053261.html,,,watchlistnews,Watch List News,Home Bancorp (HBCP) Projected to Post Quarterly Earnings on Monday,,,,d0a545be98485ab8393d4bbafac09475,business,united states of america,,false,,"home bancorp,earnings,hbcp,finance,43689e10,nasdaq:hbcp",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/watchlistnews.png,927984,https://www.watchlistnews.com,
